snippet,headline__main,year_mo,compound,negative,neutral,positive
"Mrs. Clinton’s campaign manager at the time recommended that she fire the adviser, Burns Strider. Instead, Mr. Strider was docked several weeks of pay and ordered to undergo counseling.",Hillary Clinton Chose to Shield a Top Adviser Accused of Harassment in 2008,201801,-0.25,0.12,0.823,0.057
"Mark Hollis, the Spartans’ athletic director since 2008, stepped down, and the remainder of the gymnastics board agreed to comply with an Olympic committee demand for complete resignation.",Nassar Case Topples U.S.A. Gymnastics Board and M.S.U. Athletic Director,201801,-0.1531,0.12,0.812,0.068
"David Szalay’s debut, “London and the South-East,” published in Britain nearly a decade ago, takes a resonant look at a salesman’s darkly comic life.","A Cheeky Novel of Male Vulnerability Hits the U.S. at Last, Timelier Than Ever",201801,0,0,1,0
His before-and-after photos racked up 13 million views on Facebook and expanded the platform for his folk-pop music.,"Meet Jaimie Wilson, a Transgender Activist With Guitar in Hand",201801,0,0,1,0
"Italy’s cooks have a long tradition of transforming vegetarian staples like potatoes and pasta into filling, fragrant one-pot meals.",A Satisfying Soup From the Italian Pantry,201801,0.3612,0,0.872,0.128
"Yan Lianke’s pair of novellas, “The Years, Months, Days,” paints a darkly satirical portrait of stranded characters adrift in a depraved society.","In the Brutality of the Chinese Countryside, ‘Mythorealism’ Reigns",201801,0,0,1,0
The Memphis area man used the church computer to discover a Mersenne prime with over 23 million digits. He had been looking for 14 years.,How a Church Deacon Found the Biggest Prime Number Yet (It Wasn’t as Hard as You Think),201801,0,0,1,0
Our guide to the city’s best classical music and opera.,Classical Music in NYC This Week,201801,0.6369,0,0.682,0.318
The spinoff of “RuPaul’s Drag Race” returned for its third season on Thursday.,‘RuPaul’s Drag Race All Stars’: You Can Kill Evil,201801,-0.2263,0.137,0.863,0
Our guide to pop and rock shows and the best of live jazz.,"Pop, Rock and Jazz in NYC This Week",201801,0.6369,0,0.741,0.259
"Hanif Kureishi’s narrator in “The Nothing” may be old and infirm, but he can still experience lust and jealousy. And how.",A Novel of the Horndog in Winter,201801,-0.4497,0.129,0.871,0
"In a restrained speech, the president argued that his “America First” policies were consistent with the current global economic system.",A Sober Trump Reassures the Davos Elite,201801,-0.3612,0.122,0.878,0
"With the Super Bowl a little more than a week away, it might be time to perfect your chili game.",What to Cook This Weekend,201801,0.8225,0,0.678,0.322
"Sam Manchester, a New York Times journalist, is on the ground in Pyeongchang, South Korea, sending you messages from the Winter Games.",Sign Up for Sam at the Games,201801,0,0,1,0
"View the latest messages from Sam Manchester, a New York Times journalist, who is on the ground at the Winter Games in Pyeongchang, South Korea.",Sam at the Games,201801,0,0,1,0
"A take on a Flemish carbonnade, this stew is braised in Belgian ale, which cuts through the sweetness of the golden-brown onions.","Beef and Onions, Made Better With Beer",201801,0.25,0.094,0.769,0.137
"The Seine River overflowed its banks for the second time in less than two years, raising questions about a potential pattern.",Floods Leave Paris Contemplating a Wetter Future,201801,0,0,1,0
"Leelee Kimmel, who used to act under her maiden name, Sobieski, opens her first solo show, of paintings and a virtual reality film.",In the Studio With an Actress-Turned-Painter,201801,0,0,1,0
"Mr. Pally, best known for television series like “Happy Endings” and “The Mindy Project,” is taking on his first Off Broadway play.","Adam Pally Is Very, Very Nervous",201801,0.8442,0,0.676,0.324
There’s a reason movie studios say scary films are fact-based: Audiences eat that up.,This Horror Movie Is Based on a True Story. Sort Of.,201801,-0.4939,0.211,0.789,0
"In John Ford’s salty and sentimental 1939 film “Young Mr. Lincoln,” now on Blu-ray, Abe is already a monument.",Mr. Lincoln Goes to Hollywood (and Looks Like Henry Fonda),201801,0.3182,0,0.881,0.119
"The president of the organization since 2006, she will now be promoting a memoir and campaigning for Democratic women in the midterm elections.",Cecile Richards on Her Life After Planned Parenthood,201801,0.3612,0,0.894,0.106
The Democratic leadership is seeking to ensure that budget negotiations include legislation to protect the special counsel in the Russia inquiry.,Senate Democrats Seek to Protect Mueller From Being Fired,201801,0.7845,0,0.695,0.305
"Most provisions of the new tax law won’t affect this year’s returns, with the exception of a temporary change broadening the deduction for medical expenses.",It’s Tax Time: What to Remember,201801,0,0,1,0
"Our reporter stumbles across a black-and-white bit of serendipity, hidden in a book hidden in a library hidden in the basement of The New York Times.",On Journalistic Curiosity: Down the Rabbit Hole With Dan Barry,201801,0,0,1,0
"If your organization allows it, you can export birthdays and events from one calendar to another.",Sharing Events From Other Google Calendars,201801,0,0,1,0
"Speaking for the first time at the World Economic Forum, President Trump said that the world was witnessing the resurgence of a strong, prosperous United States that is competitive once again.",Trump: ‘America Is Open for Business’,201801,0.872,0,0.705,0.295
New rentals and condos push west into the industrial fringe of the West 40s and West 50s.,The Western Edge of Hell’s Kitchen Goes Residential,201801,0,0,1,0
"In this week’s tech newsletter, a look at Netflix’s huge earnings, Democrats splitting with Silicon Valley and Apple’s new speaker.","Farhad’s Week in Tech: Netflix Is a Monster, and Apple’s HomePod Arrives Soon",201801,0.3182,0,0.887,0.113
"When asked if he tried to fire the special counsel Robert Mueller, President Trump called it “fake news.” The New York Times reported that Mr. Trump ordered the firing of Mr. Mueller in June.",Trump Calls Mueller Report ‘Fake News’,201801,-0.2732,0.125,0.805,0.07
"Monday: Gov. Jerry Brown urges high-speed rail, new ways to get high on pot, a prison-break mystery, a mountain is named for a fallen Marine, and the best tacos.","California Today: In Final State of the State, Brown Touts Fast Train",201801,0.4019,0.081,0.782,0.137
Trump’s fellow Republicans have always been the key to a real Russia investigation.,"McGahn in June, Other Republicans Soon",201801,0,0,1,0
"Camille A. Brown has stories to tell about black lives that go beyond stereotypes. “ink,” her newest dance, shows a growing trust in her own art.",A Storytelling Choreographer Who Listens to Her Audience,201801,0.6124,0,0.821,0.179
"With “The Bachelor Winter Games,” the reality show franchise will test whether a fan base tethered to tradition is open to change.",‘The Bachelor’ Goes International. Will Bachelor Nation Follow?,201801,0.3182,0,0.897,0.103
"The National Gallery embraces isolated artists, and Carnegie Hall marks Claude Debussy’s death.","Your Week in Culture: Outsider Art, Claude Debussy, the Godfathers of ‘Black Panther’",201801,-0.7351,0.36,0.64,0
"I have Type 1 diabetes. The Whole30 diet, with no wheat, dairy or sugar, made my blood sugar levels perfect.","On the Whole30 Diet, Vowing to Eat ‘Smarter’ Carbs for More Than 30 Days",201801,0.3612,0.1,0.731,0.169
Shares of Wynn Resorts tumbled almost 9 percent after a report of sexual misconduct by its founder and chief executive.,Wynn Resorts Slides on Report of Sexual Misconduct by C.E.O: DealBook Briefing,201801,0.296,0,0.885,0.115
"This is the one day of the week where Mr. Wood says he can be a triple threat: a good comic, a good father and a good boyfriend.","How Roy Wood Jr., Comedian, Spends His Sundays",201801,0.6486,0.106,0.623,0.271
Carrol Amrich was already buckled into her seat when the online agency that had sold her ticket canceled it. Her mother died before she could say goodbye.,She Boarded a Plane to See Her Dying Mother. Then Her Ticket Was Canceled.,201801,-0.5574,0.122,0.878,0
"President Trump tried to order the firing of Robert S. Mueller III, and Senator Chuck Schumer talks to us about seeking an immigration policy compromise.",Listen to ‘The Daily’: A Plan to Fire Mueller,201801,-0.34,0.091,0.909,0
"Two weeks after they began dating, they were engaged. Too soon for the 20-somethings? Not for him: He has wanted to be a married man since he was 5.","Why Wait? When You Know, You Know",201801,0.4019,0,0.909,0.091
Companies like WeWork and Airbnb that style themselves as disrupters of the status quo are really helping shore up old inequalities.,What the Sharing Economy Really Delivers: Entitlement,201801,0.6115,0,0.792,0.208
"Friday: BroadwayCon from the stars’ perspective, weekend events, and the Grammy Awards return.",New York Today: Broadway Mania,201801,0.4588,0,0.8,0.2
It’s harder to protect yourself when the sick person is living inside your house. But certain measures may help.,How Do I Avoid Catching Cold or Flu From My Sick Partner?,201801,0.4767,0.128,0.584,0.288
"Kate Soper writes celebrated, cerebral music. But she is interested in how songs can channel emotion, making us feel things we don’t necessarily want to feel.",She Tackled Aristotle in an Opera. Next Up: Medieval French Couplets.,201801,0.7717,0,0.749,0.251
We rigged up a hook in our bedroom where we could hang the magical DIY baby swing. Our baby would finally sleep like a baby.,Building a Baby Sleep Machine in India,201801,0,0.096,0.808,0.096
Test your knowledge of this week’s health news.,"The Weekly Health Quiz: Infidelity, Weight Loss and Mushrooms",201801,0,0,1,0
A new exhibition in Amsterdam shows what happens when contemporary photographers use 19th-century cameras and techniques.,Time Travel for Photographers,201801,0,0,1,0
"Hyeon Chung, the emerging South Korean star, quit with blisters on his feet with Federer leading, 6-1, 5-2. Federer, 36, will play for his 20th major title.",Australian Open: Roger Federer Eases Into Final as Chung Retires,201801,0.34,0,0.915,0.085
The federal budget stalemate is keeping the U.S. from making the investments it needs to compete with other nations.,Falling Short on Science,201801,0,0,1,0
American war aims remain riddled with contradictions. Pakistan’s powerful spy agency has used that to its advantage.,We Can’t Win in Afghanistan Because We Don’t Know Why We’re There,201801,-0.34,0.258,0.542,0.2
One way Israel is fighting back against the B.D.S. movement.,My Country Bars Enemies From Entry. Yours Would Do the Same.,201801,-0.3612,0.217,0.783,0
The president doesn’t threaten the religious right’s traditional values. He embodies them.,Of Course the Christian Right Supports Trump,201801,0.0258,0.17,0.654,0.176
