snippet,headline__main,year_mo,compound,negative,neutral,positive
"DICKLER--Ruth Crohn, 102, died Thursday, December 31, at home of natural causes. A native New Yorker who loved the City-its parks, museums, concert halls and people, she lived with her father, Dr. Burrill B. Crohn, after her parents divorced when ...","Paid Notice: Deaths  DICKLER, RUTH CROHN",201601,0.4215,0.077,0.787,0.136
"GEIGER--Melissa Brown Wiley, died of natural causes in New York City on Saturday, December 19, 2015 surrounded by her loving family. Born in Bay Shore, NY in 1937, she was the oldest child of Melissa Adams and Robert Hoffman Wiley. Melissa graduat...","Paid Notice: Deaths  GEIGER, MELISSA BROWN WILEY",201601,0.4215,0.073,0.796,0.131
STEVENS--Herbert J. 23 years have not dimmed the superb memories we shared. Remembering you forever. 1/3,"Paid Notice: Memorials  STEVENS, HERBERT J",201601,-0.2249,0.167,0.711,0.122
"What you need to know if you’re on a trip or planning one soon, including sales on Eurostar rail service and cruises on a new MSC ship.",Cruise and Airline News: Crystal Cruises Goes Small,201601,0,0,1,0
"Glenn Martens, the 32-year-old creative director of the French brand Y/Project, says he’s always “staring at people” to find ideas.",A Designer Who’s Inspired by People on the Subway,201601,0.4404,0,0.868,0.132
"The Belgian designer Glenn Martens presented a collection with a street-wise quirkiness — which, he says, he gets from looking at people on the Paris Metro.",The French Label Y/Project’s Spring/ Summer 2016 Collection,201601,0,0,1,0
Here’s what you need to know to start your day.,Your Monday Briefing,201601,0,0,1,0
Here’s what you need to know to start your day.,"Your Monday Briefing: Saudi Arabia, Oregon, ‘Downton Abbey’",201601,0,0,1,0
"The animal has an apparatus that can shoot to about two and a half body lengths, accelerating at about 8,500 feet per second per second.",This Tiny Chameleon’s Tongue Has Power That Can’t Be Disguised,201601,-0.34,0.094,0.906,0
A Q. and A. with a notable book blogger (and Microsoft co-founder).,Bill Gates on Books and Blogging,201601,0,0,1,0
Antiterrorism efforts are threatening a cornerstone of democracy — the equality of all citizens before the law.,France’s Diminished Liberties,201601,-0.5267,0.185,0.815,0
The Mexican government has moved swiftly to whitewash corruption and play down scandals.,Mexico Stubbornly Resists Accountability,201601,0.128,0.179,0.503,0.318
The United States needs to increase research in agriculture to feed a growing world population in a warming world.,We Need a New Green Revolution,201601,0.7506,0,0.607,0.393
Readers call for compassionate release.,A Lack of Compassion for the Dying in Prison,201601,0.4939,0,0.556,0.444
Police Commissioner William J. Bratton discusses how certain assaults are reported and counted by the department.,N.Y.P.D. Shooting Statistics,201601,-0.34,0.179,0.714,0.107
"Readers respond to Arthur C. Brooks, who wrote that we should be a nation “motivated by hope and opportunity, not one dominated by victimhood.”",A Culture Glorifying Victimhood?,201601,0.6908,0,0.787,0.213
"A Planned Parenthood official says that birth control is indeed an economic issue, and that Obamacare offers large savings on out-of-pocket costs.",G.O.P. and Birth Control,201601,0,0,1,0
"Quotation of the Day for Monday, January 4, 2016.",Quotation of the Day,201601,0,0,1,0
"No corrections appeared in print on Monday, January 4, 2016.","No Corrections: January 4, 2016",201601,-0.296,0.196,0.804,0
"In a new season of “The Bachelor,” a software salesman from Indiana holds the roses. For love without the limo, there’s “Pride and Prejudice,” starring Keira Knightley.",What to Watch Monday,201601,0.6369,0,0.851,0.149
The top performers and key injuries in the league this week.,The Best of Week 17 in the N.F.L.,201601,0.2023,0,0.847,0.153
"Chelsea crushed host Crystal Palace, 3-0, on Sunday in a stylish display that had shades of the team’s run to last season’s Premier League championship.",Chelsea Stays Hot in Rout,201601,0.0258,0.101,0.794,0.105
"The ski jumper Peter Prevc won in dominating fashion in Innsbruck, Austria, on the third stop of the Four Hills Tour, positioning himself to become the annual event’s first Slovene winner in nearly two decades.",Slovene Ski Jumper Wins,201601,0.6249,0.103,0.723,0.175
"Top-ranked Serena Williams was ruled out of her opening match at the Hopman Cup mixed team event in Perth, Australia, on Monday because of knee inflammation, organizers said.",Serena Williams Sits With Injury,201601,0,0,1,0
"Fidelity will end the partnership it has had with American Express for its cards, which are considered to have one of the more generous rewards program.",Fidelity Switches to Visa for Credit Card Branding,201601,0.7889,0,0.775,0.225
"Gene Luen Yang, known for “Secret Coders” and “American Born Chinese,” hopes to lure readers beyond their comfort zones.",Library of Congress Anoints Graphic Novelist as Ambassador for Young People’s Literature,201601,0.6486,0,0.762,0.238
"This substantial soup is zippier than the usual matzo-ball-type golden chicken soup. It has a rich tomato base that is laced with fragrant spices – turmeric, cinnamon, paprika, ginger, nutmeg and cayenne – and it's loaded with hearty vegetables.","A GOOD APPETITE; A Soup With a Difference, Born of Adversity and Error",201601,0.6597,0,0.87,0.13
"OSTREICH--Ellen S.,88, of Lake Mary, Florida (former resident of New York and Boca Raton, Florida), passed away on January 2, 2016. Born January 14, 1927 to Rose Lehman Stein, Esq. and Simon Stein, M.D. Graduated from Cornell University in 1946 an...","Paid Notice: Deaths  OSTREICH, ELLEN S.",201601,0,0,1,0
"SOLOWAY--Michael, ""Mickey,"" on January 2, 2016. Loving husband to Loretta and father to Spencer (Alex). His smile and sense of humor will be missed by all who had the joy of knowing him. Services today, Monday, 12:45pm, at ""The Riverside,"" 76th St...","Paid Notice: Deaths  SOLOWAY, MICHAEL",201601,0.8779,0.043,0.718,0.239
"KAPLAN--Gilbert, died peacefully on the morning of January 1, 2016, with Lena, his wife of 45 years, and their four loving children by his side. An uncommon man in every respect, he founded Institutional Investor magazine at the age of 26, serving...","Paid Notice: Deaths  KAPLAN, GILBERT",201601,0.7783,0.069,0.731,0.2
"RUDOFSKY--Jesse Frank, of Belmont, MA. Music producer with group Ace, Dollface and Franky Lightning, passed on December 26. Beloved husband of Carolee Beberian Rudofsky. Son of Toby (Gross) Rudofsky and Harry Rudofsky. Father of Cherie, Jessica an...","Paid Notice: Deaths  RUDOFSKY, JESSE FRANK",201601,0.5106,0,0.916,0.084
"YOSPIN--Tobias, of Roslyn, NY, Brooklyn born and bred, on December 31, 2015, at age 96. Beloved husband of the late Audrey (Kreinik) Yospin. Loving father of Richard Yospin, and the late Marjorie Yospin Newman. Adoring grandfather of Matthew, Gabr...","Paid Notice: Deaths  YOSPIN, TOBIAS",201601,0.8957,0,0.769,0.231
"MOSKOVITZ--Adele. Died December 31, 2015, two days after her 100th birthday. Generous, gracious and beautiful, she lost her beloved husband, Irving, in 1996, just short of their 59th Wedding Anniversary. She is survived by her children, Anne Davis...","Paid Notice: Deaths  MOSKOVITZ, ADELE",201601,0.91,0.109,0.571,0.32
"MOSKOVITZ--Adele. Died December 31, 2015, two days after her 100th birthday. Generous, gracious and beautiful, she lost her beloved husband, Irving, in 1996, just short of their 59th Wedding Anniversary. She is survived by her children, Anne Davis...","Paid Notice: Deaths  MOSKOVITZ, ADELE",201601,0.91,0.109,0.571,0.32
"TRYFOROS--Nicholas James, July 27, 1923-December 31, 2015. Nicholas James Tryforos, son of James and Garufa, was the youngest and last survivor of thirteen children. In explaining why ""Mama and Papa had thirteen children, not twelve or fourteen"" N...","Paid Notice: Deaths  TRYFOROS, NICHOLAS JAMES",201601,0.3612,0,0.937,0.063
"SHARGEL--Leo, died on January 2, 2016 at 99. Caring and sincere, Leo was a devoted husband, father, grandfather, great-grandfather and friend, as well as a WWII Veteran. A true gentleman and energetic storyteller who loved to play cards, Leo will ...","Paid Notice: Deaths  SHARGEL, LEO",201601,0.9652,0.063,0.487,0.45
"RUBINSTEIN--Sabena. Bnai Zion mourns the loss of Sabena Rubinstein, former president of the New York Region, and second generation supporter of Bnai Zion. Sabena was the daughter of former National Vice President, Anna Gelman and her husband Nat, ...","Paid Notice: Deaths  RUBINSTEIN, SABENA",201601,-0.5574,0.13,0.822,0.048
"DOSHI--Shrenik Ramaniklal. After a struggle with leukemia, Shrenik Ramaniklal Doshi passed away in New York, NY on Friday, January 1, 2016. He was 71 years old. As president of Jewelex New York, he was a pioneer in the diamond industry. His charis...","Paid Notice: Deaths  DOSHI, SHRENIK RAMANIKLAL",201601,0.0258,0.054,0.89,0.056
"HIRSCHBERG--Irving, resident of Amagansett, NY, died suddenly on December 30th at age 88. He was predeceased by his beloved wife, Phyllis. He is survived by his two daughters, Lise and Wendy, sister Shirlee (Geri Grossman), and his grandson Miles ...","Paid Notice: Deaths  HIRSCHBERG, IRVING",201601,0.4588,0.076,0.784,0.14
"The victims, a man and a woman, were found in an apartment in a public housing complex in Brooklyn, and the police were talking to a 15-year-old girl about the episode.",Two Found Dead in Sheepshead Bay,201601,-0.3182,0.081,0.919,0
Memphis will play two games that could mark a turning point in its season.,N.B.A. Games of the Week: Grizzlies at Blazers; Grizzlies at Thunder,201601,0.34,0,0.833,0.167
사람들이 하루에 꼭 마셔야 하는 물의 양은 사실 과학적으로 정해진 것이 없다.,하루에 물 8잔씩 안 마셔도 됩니다. 정말이라니까요?,201601,0,0,1,0
"James Turtein, 36, who was found in cardiac arrest inside his apartment after an early morning fire, was remembered by neighbors as polite and cheerful.",Bronx Man Dies in Apartment Fire,201601,-0.0772,0.158,0.726,0.116
"Eighteen months after Wang Hui, a Chinese businessman, bought the Dutch soccer club ADO Den Haag, the team is far from being the powerhouse Wang promised to make it.","A Soccer Team, Its Foreign Owner and Local Discontent",201601,0.3612,0,0.915,0.085
"The Steelers face the Bengals, and the Texans draw the Chiefs in the A.F.C. In the N.F.C., the Packers travel to Washington, and the Vikings host the Seahawks.",N.F.L. Playoffs: Here’s How the Teams Match Up,201601,0,0,1,0
"The police at first said there was “no apparent trauma” in the death of Joceline Romo, 19, before the medical examiner’s office ruled it was a homicide.",Woman’s Death in Queens Is City’s First Homicide of 2016,201601,-0.5994,0.135,0.865,0
"Ford Center at the Star in Frisco, Tex., will house the team’s headquarters, training center, offices and a 12,000-seat indoor stadium that will be shared with area high schools.",Cowboys’ Star on the Rise in a Dallas Suburb,201601,0.34,0,0.918,0.082
"A Brooklyn man was managing schizophrenia despite a diagnosis at 13. But he continued to struggle with depression, giving up on his education until a chance encounter.","Depression Leaves a Man Adrift, but a Stranger Helps Him Find Purpose",201601,-0.3818,0.197,0.658,0.145
"Mr. Holm studied creole and pidgin languages spoken by millions of people around the world, especially the English-derived creoles of the Caribbean.","John Holm, 72, Dies; Opened Linguistics to Creole and Pidgin Tongues",201601,0,0,1,0
"After freedom from France, Mr. Aït-Ahmed remained an influential figure in Algerian politics, pushing for democracy and opposing successive governments.","Hocine Aït-Ahmed, a Pro-Democracy Algerian Leader, Dies at 89",201601,0.8481,0,0.649,0.351
Both teams’ previous elimination from playoff contention made for an unusual game where Philadelphia wanted to show it could run its offense and the Giants aimed to win another game for Coach Tom Coughlin.,"For Tom Coughlin, a Tribute; for Pat Shurmur, an Audition",201601,0.4215,0.053,0.847,0.101
"The Islanders beat the N.H.L.-best Dallas Stars on Sunday. Anders Lee had a goal and an assist, and Mikhail Grabovski also scored to help the Islanders win for the fourth time in six games.",Islanders Rise to Challenge and Topple the Stars ,201601,0.7579,0,0.827,0.173
"At the American Economic Association’s annual meeting, what was once mainly an issue among players on the margins of the profession is taking center stage.",Economists Take Aim at Wealth Inequality,201601,0,0,1,0
